text; label; domain
Di bagian pengunci untuk buka tutup sepertinya bahannya plastik, kayaknya mudah dibuka paksa, tapi OK lah dengan harga 3ribuan,, :); 1; tech; 4
Barang lainnya it's okey lumayan cuma converter micro USB to type C ga bisa ga masuk buat ngecharge jadi ga kepake; 0; tech; 4
Gembok idaman ga perlu cape² bawa kunci heheh. Thanks yah pokoknya suka sma smua produknya; 1; tech; 4
Bahannya kurang kokoh, tp lumayan lah bisa berfungsi dengan baik.. ; 1; tech; 4
saya kirain ukurannya gede ternyata kecil, hanya dipakai untuk ukuran resleting tas dan tidak bisa cara menggunakannya untuk mengganti key nyatolong jelaskan kalo ada yg tau; 0; tech; 4
Gembok Kunci Koper padlock Travel Bag Swiss Genuine, lumayan bagus imut, tp kuat gak yah? ; 1; tech; 4
Lumayan untuk harga semurah ini. Tanpa jangan gunakan untuk mengunci hal-hal yang sangat penting. Ini lebih pas untuk sekedar menjaga privasi.; 1; tech; 4
gemboknya bagus sih, pengiriman agak lama, tapi udah ikutin petunjuknya ttp gabisa setting angka di gemboknya; 1; tech; 4
Ga ngerti cara pake nya, ga ngunci juga, bagus lah buat gantungan ; 1; tech; 4
Gembok nya oke. Berfungsi dengan baik. Sandinya 109. Cuma binggung masi cara buat ganti sandinya 😂; 1; tech; 5
Kunci gembok nya sangat bagus ada pin nya juga kalau tas di jalan bisa digembok; 1; tech; 5
Gemboknya bagus. Keren nih buat gembokin koper atau pintu. Ngga ribet lgi buat nyari2 kunci...; 1; tech; 5
Antik,unik dan kombinasi angka tk melulu 000..; 1; tech; 5
Gembok nya bagus aku suka smuanya fungsi dengan baik paket komplit ga ada yg kurang top ; 1; tech; 5
Kecil mungil sesuai dengan harga tapi lumayan lah buat ngunci koper; 1; tech; 5
bagus, cepet sampe nya, gembok nya berfungsi dengan baik. Setel kunci nya juga mudah.. ; 1; tech; 5
Produk sesuai dengan harga barang... lumayan lah buat ngunci pintu loker di kantor 😄; 1; tech; 5
Zipper lock nya udh sampai dengan selamat, pengiriman juga cepat, untuk ngubah pin juga gk ribet, recommended ; 1; tech; 5
Gemboknya bagus sesuai harapan gaes.. dpt digunakan semua, mana harga nya murah banget lagi.. terimakasih ya min; 1; tech; 5
Seneeng belanja disini...variatif dari batere sampe gembok mini juga ada hehe.... Yang paling ditunggu ya batere aaa nya sama anak saya, karena buat mainan dia hehe...; 1; tech; 5
Top. Semua barang nya berfungsi. Dapat harga bagus n kualitas bukan abal abal...ssenang sekali berbelanja dsini..terimakasiihhhhh; 1; tech; 5
Murah banget barang nya... Bagus2 gaada yg cacat dari segi penampilan... Gatau klo dipake cepet rusak atau tidak semoga tidak...; 1; tech; 5
Imout sekali,.  Tp GK bsa qta yg mengatur kode sendiri, kodenya sudah tersedia,. Tidak apa2 lh, saya suka,.🔒; 1; tech; 5
Berfungsi normal. Bisa diubah 3 nomernya. Mudah cara mengubah nomer kode 3 digitnya sesuai dengan keinginan. Akan tetapi keterangan mengubah kode digit yang disertakan, sama sekali tidak jelas 😊🙏 Pengemasan kurang baik. Pengiriman cepat. Terima kasih; 1; tech; 5
Packing tebal, bagus. Proses packing, pengiriman cepat. Bahan bagus banget untuk harga 3.000an, setting kode password juga gampang dan berfungsi baik. ; 1; tech; 5
Barangnya bagus asli seperti di foto,jgn ragu gan ayo serbu toko ini; 1; tech; 5
Fungsi normal barang sesuai gambar tapi kayanya ga begitu kuat soalnya di tekan pakai tenaga tangan satu langsung Oblak apa lagi sekuat tenaga. selebihnya oke; 1; tech; 5
Gwmboknya lucu imut imut....semoga bisa safety utk tas....dan kuat aminn produk original dan aman pengiriman nya ya; 1; tech; 5
bagus, berguna, bisa di ganti kode nya, mantul lah, harga murmer; 1; tech; 5
Agak ringkih sih ya.. ga sekuat yg harga mahal. Hehe.. Tp lumayan kok buat jaga2 saat traveling, setidaknya tidak langsung mudah dbuka.. makasih; 1; tech; 5
Bagus gemboknya Mayan lah buat kunci koper nanti pas mudik bagus cuma emang kecil gemboknya sesuai hargaaa bagus laah lumayaaaaan pengiriman jugaaa cepet kereeen; 1; tech; 5
aku dapet yang bagus dan berfungsi dengan baik terimakasih padahal sempet degdegan takut zonk.; 1; tech; 5
Buat koper ini sangat bermanfaat banget buat kunci2 yang lainnya juga ok Berat pula wkwkk; 1; tech; 5
cocok banget buat kamu yang mau traveling ataupun muncak. selain kualitas yang oke punya. Harga juga bersahabat. sangat dekat kayak kamu dengan si dia..; 1; tech; 5
Keyboard di kirim dengan kondisi cacat; 0; tech; 1
Alhamdulillah ya barang sampai dengan kondisi pecah, ditambah csnya nggak mau ngrespon keluhan, not recomended seller Kecewa lur; 0; tech; 1
Barang saya terima dalam keadaan pecah; 0; tech; 1
Jelek banget kulaiyasnya dari dusnya yang seperti bekas dan beberapa tombol tidak berfungsi dengan baik harus detekan kuat hmmmm, baru bisa kasih penilaian soalnya barang nya sampe pas saya gak dirumah 😭; 0; tech; 1
Benar2 tidak bisa dipergunakan dan rusak parah, dan penjualnya tidak mau bertanggung jawab atas kerusakannya, saya harap kepada semua pembeli jangan pernah mau beli barang apa pun di toko ini....; 0; tech; 1
Maaf Bintang 1 Barang jelek, banyak yang ga berfungsi yang berfungsi hanya 3 huruf saja lain kali tolong dipastikan lagi, admin di chat tidak jawab sungguh mengecewakan; 0; tech; 1
Mengecewakan Huruf E sama H gk bisa di pencet mana sensitif bnget lg pencet 1 huruf yang keluar 3 huruf, saya sadar ini murah tp setidak nya pikirkan jg dong kualitas nya mentang mentang murah jadi anda ngasih sembarangan buat konsumen, saya chet mending ada penjelasan sedikit mah, ini mah diem aja.; 0; tech; 1
Nyesel gw beli d sini (gw akan Minta pertanggung jawaban diAKHIRAT nanti lu ya) awas lu, Jgn mau beli di toko ini BARANG RONGSOK KOK D JUAL; 0; tech; 1
BARANG SALAH KIRIM !!!!! DAN DIANGGAP MASALAH SELESAI SAMA SHOPPE..2 PENIPU YANG HEBAATTTT!!!!!! JGN BELANJA DI SHOPPE PLEASE...!!! PENIPU SEMUA..!!!! TOKO INI BUSUK SUDAH LANGGANAN JUALANNYA NAKAL DAN SERING SENGAJA SALAH KIRIM..!!!!; 0; tech; 1
Keyboard sudah sampai tapi tidak bisa di gunakan, gimana ni om??; 0; tech; 1
salah satu bagian keyboard nya copot 1 dan g bisa di terapkan lagi....; 0; tech; 1
Aneh hutufnya kenapa jadi double double ya. Salahku dimana?; 0; tech; 1
Barang yg dikirim tidak sesuai pembelian; 0; tech; 1
Barang sampai dlm keadaan retak ujung kiri sma tengah pecah; 0; tech; 1
Ga sesuai harapan; 0; tech; 2
keyboaardnya error, gak bisa ditahan lama (hold). trus kadang kalau menccet banyyak yaang huruf nya dobel. ya, niatnya mau  bintang 1, cuman pengiriman tepat waktu. jadi okelaah . tak ttambahin 1 binttaang lagi.; 0; tech; 2
Saya agak kecewa dengan packingnya sampai barang ada yang pecah bagian pojok Untuk kedepannya packing diperhatikan jangan sampai barang rusak atau pecah-pecah lagi Untung saya butuh jadi langsung aku terima saja Semoga barangnya aman trus tanpa ada gejala; 0; tech; 3
Banyak tombol yang tidak berfungsi tapi untuk pengiriman lumayan cepat; 0; tech; 3
dipackingnya sih pake dus dan bubble wrap, tp.tetap aja ada retakan juga walau gt ya sudah saya terima saja. harga sesuai kualitas barang..; 0; tech; 3
Barang udah sampai,kurirnya ramah,pengemasan cukup rapi,sayangnya tombol enternya nggak berfungsi dgn baik..; 0; tech; 3
Barang nya sesuai gambar, tapi pengiriman nya lambat...; 0; tech; 3
Bagus sih.... sayang gak bisa di pake; 0; tech; 3
Barang sesuai dan berfungsi normal, cuman agak kecewa karna ada bagian yg pecah; 0; tech; 3
Sebenernya berfungsi tapi barang sampe dengan keadaan pecah samping dan atasnya; 0; tech; 3
Keyboard nya patah mungkin gara2 diperjalanan, tp masih bekerja dgn baik; 0; tech; 3
Mending cari yg harganya mahalan dikit lah. Produknya terlalu ringkih dan tipis.; 0; tech; 3
Admin fast respon:) Thnk you! Tapi pengiriman lama:( barangnya pecah😭 not safe:( sorry; 0; tech; 3
Ada beberapa Kendala di keyboard nya; 0; tech; 3
Penjualnya penipu. Warna dikirim tidak sesuai . Dan  receiver nya gak ada.; 0; tech; 1
Mohon mf saya kasih bintang satu karna barang yg saya terima tidak lengkap ga ada receivernya.. sudah komplen tapi di anggap kurang bukti karna hanya ada foto ga ada video unboxingnya .. terimakasih atas responnya ; 0; tech; 1
Ga sesuai foto,pada lecet kaya yg bekas pake; 0; tech; 1
Agak kecewa sama pihak tokonya. Packagingnya cuman dililit kardus jadi produk nya jadi rusak karena ke gencet. Terus saya request warna hitam dikasihnya jingga. Produknya memang lebih murah. Belum ditesting produknya semoga oke.; 0; tech; 3
Dari segi bahan sih bagus, tapi receivernya ketinggalan nih. Tp respon penjual oke dan cepat; 1; tech; 3
Sediih... Saya pikir ini di charge seperti mouse wireless saya yg satunya.. Di deskripsi tidak ada tulisannya sih.  Agak seret sih, terus baterainya kalo goyang jadi mati fungsi mouse nya... Jadi harus di ganjel baterai nya biar ngga goyang..  Padahal saya maunya beli yg tanpa baterai. ; 0; tech; 3
Pengiriman cepat, cuma stik 2 ngak berfungsi dengan baik. Susah settingnya; 0; tech; 2
Board pcbnya ada yg patah; 0; tech; 1
di salah satu joystick tombol R1 tidak bisa di gunakan, dan tombol R2 jelas keliahatan bekas pakai,gmna pendapat yang jualan ?; 0; tech; 1
Gak bisa di pake , mo di balikin repot dah lah jadi bangke; 0; tech; 1
Barang dikirim hanya dibungkus bubble wrap. Jadinya rusak saat pengiriman. Karena harganya murah jadi yasudah apa boleh buat.; 0; tech; 1
barang sampainya lama padahal sama sama jakarta, tombol lt dan y sering kepencet barengan sama kaya tombol rb dan b; 0; tech; 1
Stik tidak berfungsi tidak dapat di baca laptop maupun android ; 0; tech; 1
Payaaahlah. Barang ga bisa dipakai. Sangat tidak memuaskan sekali. Payah payah payah; 0; tech; 2
CADARNYA SAMA SEKALI GA MEMUASKAN. mungkin barang yg saya dapat adalah barang kesialan. Sama sekali ga mirip difoto. Bisa liat di gambar saya. Jarak layer pertama dgn layer kedua ngga ada bedanya. Burukkkk!; 0; fashion; 1
Tidak sesuai.. Smoga bkn kesengajaan ya 😌😌😌 sekali kali bintang satu.. Udh sering aku maklumin nih toko... Silakan blok aja... Aku juga gmw beli lg; 0; fashion; 1
Maaf ya saya kasih bintang 2. Soalnya jahitan tidak rapi. Ukuran cadar beda2. Agak kecil. Semoga next bisa lebih baik lg. Aamiin; 0; fashion; 2
Bahannya tipis seperti popok bayi menyebalkan; 0; fashion; 2
Afwan 🙏🥺tapi semua jahitan cadar nya berantakan bgt 😰🙏 Semoga bisa jdi lbih baik lagi; 0; fashion; 2
Necinya kurang rapi mbakkk bahannya nerawang; 0; fashion; 2
cadarnya yang 1 lapis  kekecilan banget,  jadi nggak bisa di pakai, yang 2 layer juga pendek banget, kecewa banget. ; 0; fashion; 3
kecewa 😭😭😭 pesen pasmina nya warna coksu, yg dateng warna kunyit, padahal mau dipake besok buat pengantinku 😭😭 jauh bgt warna pasmina sama cadar nya bedaaaaaa 😭😭; 0; fashion; 3
Bagus tapi kurang rapih jaitannya; 0; fashion; 3
Pengiriman cepatt,, tapiii jahitannya kurang rapii; 0; fashion; 3
caranya yg satu layer pendek dan kecil, untuk yg 2 layer dineci smua, tpi kurang rapi; 0; fashion; 3
Banyak jahitan yang blm rapih, mesti harus ngerapihin sendiri lagi sih; 0; fashion; 3
agak kecewa sama cadar talinya😥 harga sedikit lebih mahal dari tempat yg biasa saya beli..  kecepatan pengiriman baik, tapi banyak benang keluar-keluar dan ada bolong-bolong kecil kaya bekas salah jahit gitu.. bakal tetep langganan sih, tapi ngga untuk cadar talinya. maaf ;(((; 0; fashion; 3
Subhanallah barangnya tipis banget . Ga lebar juga cuma panjang aja . Kurang memuaskan sih . Kapan hari aku beli ditoko lain harga sama tp memuaskan . Pake ditulisin dibawah ⭐️4 diblokir lg. Ya gabisa gitu dong sm aja menipu calon pembeli yg lain . Nanti kecewa juga. Tolong ya kak kritikan itu baik. ; 0; fashion; 3
Bahannya tipis, wajar si harganya juga affordable banget, tapii jahitan nya nggak rapi menurutku, dan ada yang longgar dan kenceng gitu dibagian matanya huhu maaf ya aku kasih bintang 3, terserah mau diblock juga gpp, aku honest review, tapi makasih banyak, ini udah pas banget sama harga; 0; fashion; 3
Jahitan tidak rapi nyesel masih byk benang bhn biasa; 0; fashion; 3
Cadar terlalu kecil; 0; fashion; 3
Cadarnya yang olive beda ukurannya, lebih kecil; 0; fashion; 3
Ga sesuai sama gambar. Gambar nya bagus kali. Tapi pas di Terima jahitan nya juga mereng2  Mana pengiriman lama sekali juga  😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😒😒😒😒; 0; fashion; 1
kecewa sekali sama toko ini, pesan warna army di kirim navy, minta di tukar awalnya sih boleh, eh tp malah gitu akhirnya.. udh di kirim balik, ongkir sy tanggung.. tp dari pihak sana nya malah nolak paket, akhirnya paket di kembalikan ke sya.sy udh punya rok warna navy, kalo belum punya mah gk pp.. ; 0; fashion; 1
Astagfirullah semoga toko ini tidak mendapat balasan atas yang ia jual. Beli 10 mocca sangat kecewa ada yang bolong bolong, tembus, jahitan pinggir sangat tidak lurus panjang sebelah semua, pelanggan saya kecewa, akhirnya tidak jadi beli. Semoga berfikir kembali ketika mau dijual.😊; 0; fashion; 1
Jelek bgt bahannya kaku kasar, kalo dipake bikin badan kaya makin lebar, kalo yg gendut pake rok ini bakal bikin makin keliatan gendut, yg gak gendut pake rok ini aja keliatan jadi kaya gendut😑😑😑😑😑; 0; fashion; 1
Bagus sih . Cuman jaitan produknya ga rapih .ga rata . Kecewa .😡👺💩; 0; fashion; 1
Beli kerudung ke toko ini. barang kurang satu katanya mau dikirim ke order selanjutnya. sudah order selanjutnya eh ga dikasih juga kekurangannya. Ga recomended bgt sama toko ini. Saya juga pedagang kalo barang ada yg kurang pasti rugilah. Tolong ya kalo jadi pedagang yg bener jangan suka ngerugiin yg lain; 0; fashion; 1
Saya beli hitam 2.sangat kecil dan tembus Army3. Yang 2 kecil, nerawang pliskenya gak terlalu terlihat Milocoksu2  Ini yang parah warna nya gak milo blas. Melainkan CREAM bahan rumayan tebal. Tapi bukan rok plislet garis tidak ada sama sekali, lurus semua. Kecewa jadi takut order lagi🙄; 0; fashion; 1
Sangat2 mengecewakan Banyak noda lunturan jdi gk bsa di jual; 0; fashion; 1
Maaf cuma bintang 1.. karena barangnya asli jelek bangeett. Kain kasar, plisket pudar gitu.. kmrn beli du zilingo 29rb bagus banget.. saya pikir harga segitu kualitas sama.. ternyata beda jauhh...; 0; fashion; 1
Bahannya tipiiiiisss banget terus cuting nya gak rapih jadi panjang sebelah, bawahannya cuma di obras padahal di neci juga udah bagus kak, kenapa cuma di obras. Dan untuk warna mocca nya, yg kakak kirim itu lebih ke warna coklat bukan mocca. Pertama order disini sudah kecewa saya. ; 0; fashion; 1
Udh minta di cancel malah tetep di lanjutin pengirimannya, saya udh bilang sebelumnya di toko anda banyak yg kecewa jd saya cancel eh malah di kirim juga Daaan setelah sampe bener aja setelah sampai barangnya ngga layak pake, jaitannya hancur hancuran ; 0; fashion; 1
Bintang satu dlu aja soalnya masa pesenannya tidak lengkap pesen kaos kaki maroon dikirimnya masker tapi pengiriman cepat bgt packing tidak rapih pada sobek plastiknya; 0; fashion; 1
Rok nya si oke realpict tapi saya kecewa bnr² kecewa ukuran nya beda sama yg sya beli sblmnya. Saya pesen 2 lgi ukrn nya beda yg satu kependekan. Sya beli untk di jual lagi, kalo kya gni plnggn sya bisa kbr, Respon penjual juga sngat buruk, pengiriman nya lama sy bnr² kcwa ; 0; fashion; 1
Tdk sesuai gambar, bahan nya jelek, sangat mengecewakann!!! ,karetnya aneh; 0; fashion; 1
Hijau botolnya kurang cerah lebih mirip army , terus jahitannya tidak rapi. Maaf ya tapi ini benar adanya; 0; fashion; 1
Tak kira roknya panjang eh pas dibuka kok pendek duh nyesel bgt 😭😭😭😭😭😭😭😭; 0; fashion; 1
Rok plisketnya kok kotor gni ya; 0; fashion; 1
Tidak sesuai,  bahan terlalu tipis; 0; fashion; 1
bukan rok plisket yg di kirim jelek banget bahan jelek semua nya jelek; 0; fashion; 1
Bukan premium. Ga ada lipitannya..; 0; fashion; 1
Pesenanya ngga pas bngt, sumpah bikin kecewa. Pesen maroon masa jadi ungu 👽 tolong lebih teliti lg kedepanya, biar ngga bikin pelanggan kecewa; 0; fashion; 1
Bahannya kasar tdk lembut dipakai dan panas ; 0; fashion; 1
Maaf yaa aku kasih bintang 1 karena pas pesen untuk yg ke 2x nya jelek bahannya,  plisketnya kurang rapih pesen warna army tapi army nya ga jelas warnanya,  mohon perbaiki lagi, niat hati jadi pelanggan eh begituuuu bikin kecewa..  ; 0; fashion; 1
Saya kecewa karena warna tidak sesuai dengan pesanan saya pesan warna coksu tapi yang datang warna mocca; 0; fashion; 1
Kecil bgt pinggangnya ky pinggang semuttt ; 0; fashion; 1
Bahan nya tidak sesusai expektasi; 0; fashion; 1
Yg di pesen milo warnanya..yg datang kuning kaya kain dalaman tipis ..sangat kecewa; 0; fashion; 1
Bagus sih tapi sayang ada yg kekecilan ukuranya; 0; fashion; 1
Ini toko kurang teliti banget .. Saya order rok plisket warna merah yang di kirimkan warna ungu trus seler nya judes amat di chat gak pernah merespon .. Kecewa banget nyesel udah belanja di toko ini; 0; fashion; 1
Di luar ekspetasi kampret:)) potongannya gak rapih, jaitanya juga gak rapih. Bahan nya jg bukan kek rok plisket, roknya kaku😒 aku kasih bintang 2 aja ya kak untung aja barangnya sampe:""); 0; fashion; 2
Kakkk, aku bingungg. Ini kok warna army nya antara depan belakang beda trus bahannya juga beda. Kalau di cahaya gelap ya gak terlalu kelihatan. Tapi kalau di cahaya yg terang kelihatan. Aw jadi malu pake nya.  Ya sesuai harga sih. ; 0; fashion; 2
Alhamdulillah paketan sampai dengan cepat dan real pic Tapi sayang, aku pesennya warna hitam 2 malah dikirim Navy 2  Tolong yah kak lebih teliti lagi, kalau barangnya kosong tolong kabarin atau kembalikan aja uangnya; 0; fashion; 2
Kainnya kasar bgt; 0; fashion; 2
Ukurannya nggak rata😭; 0; fashion; 2
Ga suka degn rok ya.. Lecek banget terus kainya juga biasa aja. Maklum harga segitu; 0; fashion; 2
Beli banyak buat dijual pas datang rok nya sangat lungset tidak seperti plisket yang lain bingung nanti kalo mau pakai harus di setrika dulu pasti garis lipatan nya ilang, ga lagi deh belanja disini ; 0; fashion; 2
Bahannya lumayan tebal dengan harga segitu, plisket nya juga full, karetnya nyaman...tapi kenapa jahitan yang di piggir2 gak simetris dengan bentuk plisket nya... Kalau dipakek ketahuan banget, padahal rencana nya mau di pakek buat OOTD di kota blitar... Sangat tidak layak untuk dipakek, malu2 in; 0; fashion; 2
Sudah saya terima barangnya, tapi sayang warna abunya ada yang sobek dikit dan warna kuningnya ada noda2nya tapi gapapalah, over all bagus buat sehari2 terimakasih .. ; 0; fashion; 2
Beli 3 warna saya kasih note di catatan.. Jelas2 sudah diingatkan untuk cek kembali barang (ada buktinya) tapi dikirin warnanya sama.. Haduhhh... Kecewa deh 🤨😒; 0; fashion; 2
Jahitan tidak rapih, kualitas tidak baik, rok nya masa miring! Bahannya juga tipis, rok nya singkap ke atas. Harus motong lagi biar rata dan bisa kepake. Kalo kaya gini gabakal kepake. ; 0; fashion; 2
Warnanya tidak sesuai pesanan. Masa saya pesan coksu milo yg datang ini. Ini kan coklat muda. Kurang puas sama warnanya. Kalo untuk pengiriman dan bahan menurut saya sudah bagus sesuai harga. Hanya kecewa pada warna aja; 0; fashion; 2
Halo.. plis donk respon chat nya.. saya mau tukar ini, karna tdak sesuai yg warna hitam nya tdak sprti warna lain mekar tapi span.. saya harap di balas, saya kirim balik barang nya, kan bisa saya pesan warna lain; 0; fashion; 2
Bagus, warna lucu parah cuma knpa pendek :( , sempet beli 3 pcs sblm ini gila puas bgt baguss ngembang panjang keren tp skrng pesen lgi dpt yg panjangnya nanggung gtuloh beda 5-7 cm kali sma yg lain, jdi ga ke pake :(; 0; fashion; 2
Untuk roknya agak miring jadi kayak bukan plisket. Bingung pakainya gimana jadi kesannya aneh karena miring.; 0; fashion; 2
Tolong dong lebih teliti untuk bahan harga segitu okelah tp jahitan ga rapi banget 😪😪😪; 0; fashion; 2
bahan trawang, trs rok ny kn Plisket kalo di lipat asal ya jd gk Plisket lg dongg, kusut bgt , jujur kecewa ; 0; fashion; 2
Rok pesan dongker dan pink yg datang hitam dan pink, beda warna beda bahan ternyata; 0; fashion; 2
Jahitannya tidak rapi, lebih panjang belakang daripada depan. Miring" jahitannya. Dan bentuknya tidak memayung :( ; 0; fashion; 2
Kainnya lumayanlah, nggak nerawang, tapi mohon di cek dulu kalau mau mengirim karena ini ada yang terkena lilin. Gatau bisa ilang apa nggak; 0; fashion; 2
Jahitan ga rapi . . Bawahnya juga ga karuan. Kecewa banget; 0; fashion; 2
Tipis.. Ada harga ada rupa itu benar; 0; fashion; 2
jahitanya gak rapi sama sekali; 0; fashion; 2
tipis bgt,mana panjang depan n belkang gk sama,depan nya pendek n belakngnya panjang... panjang nya juga gk seukuran dewasa,paling untuk ukuran anak2 SMA gitu... hhmmmm tolong lebih teliti lagi; 0; fashion; 3
Harga murah hadeh roknya jelek; 0; fashion; 3
Plisketnya tipis,  tembus banget, untung cs gak komentar; 0; fashion; 3
padahal barang bagus sangat memuaskan tapi sayang beli 2 malah dikirim 1 tok karena sama warna yang dipesan jadi mungkin kurang teliti,dikirim cuma 1.tapi katanya mau tanggung jawab.semoga aja sungguhan.; 0; fashion; 3
Ternyata kecil rok nya,kayak buat anak anak; 0; fashion; 3
Yang mocca bahan tebal dan cukup lebar..bagus. yang hitam tipis nerawang..dan lbih kecil.....; 0; fashion; 3
Rok nya kekecilan itu pantesnya untuk anak2 tolong di perbaik ya🙏😥; 0; fashion; 3
Maaf ya ,,Ntah harus berkomentar apa. 🤦‍♀️ 1. Jahitan nya ga rapih panjang pendek nya ga jelas  2. Kependekan. Di pake dibawah tulang pinggul aja masi Klo masalah.bahan wajr lah sesuai harga,  paling tidak jahitan nya yg rapih biar jadi langganan,,  tp ywdh lah. Siapa yg mau pake klo udh kaya gini ; 0; fashion; 3
Beli banyak buat dijual pas datang rok nya sangat lungset tidak seperti plisket yang lain bingung nanti kalo mau pakai harus di setrika dulu pasti garis lipatan nya ilang, ga lagi deh belanja disini ; 0; fashion; 3
Bahan tidak sesuai dengan judulnya; 0; fashion; 3
Maaf memberi bintang 3 Krn stlh dibuka barangx mengecewakan. Jahitan lingkar perutx gk banget Deah, gk rapi BUANGET malu klo dpakek. Jadi takut yg mau bli rok plisket lg. Sekedar saran, lain kali mohon dpriksa barangx sblum dkirim....🙏🙏🙏; 0; fashion; 3
Maaf saya kasih bintang 3,menurut saya bahannya kurang bagus.Untuk jahitan sendiri kalau dibilang rapi ya rapi tapi gimana ya masih kurang aja masih keriting.Plisketnya  kurang matang dan bahannya masih nerawang.menurut saya mau sedikit saran nggak papa2 deh harganya ditambah 10 lagi asal bahan bgs; 0; fashion; 3
Cingkrang gaisss untuk saya tinggi 160cm Dan bahan lumayan lah dengan harga segitu tapi kurang mayung dan kurang panjang. Pengirimannnn okeee punya; 0; fashion; 3
Pengemasannya lama banget. Sampe semingguan😭😭 warna barang ada yg salah dan sebagian barang (rok) ada noda coklatnya. Ya allah😭😭; 0; fashion; 3
Jahitannya kebalik masa😌; 0; fashion; 3
Pertama kali beli mengecewakan sekali.  Jahitan pinggang bagus sihh Tapi biku nya rusak. Udah jadi bukan rok plisket lagi nih  Tolong diperhatikan lagi dan dicek ya kak sebelum di kemas; 0; fashion; 3
Alhamdulillah sampai dg selamat, walaupun packing cuma pakai plastik bening dan sobek, tp rok aman, trus tp warna abu tuanya ternyata mengarah ke warna biru keunguan gtu, trus roknya pendek ; 0; fashion; 3
Maaf ya kak aku kasih bintang 3 soalnya warna antara depan ama yang belakang beda, jadi ne slenco gitu yang depan army muda, yang belakang army tua jadi nggak bisa dipake keluar rumah deh kalo gini, ; 0; fashion; 3
Bahannya agak kasar Trus agak kecil roknya Panjangnya kurang sekali Kualitasnya ditingkatkan lagi yaa Warna sudah sama dengan digambar; 0; fashion; 
Sedih banget warna abu tua nya malah kaya abu kebiruan anak sma 😭😭 ga cocok sama outfit yg mau dipake; 0; fashion; 3
Saya kasih bintang 3 karna udah 2x order, yang pertama androk panjang sebelah, dan yang sekrang yang warna hitam terlalu pendek dan warna coksunya bukan seperti warna pada umumnya ini lebih terang tdk realpict; 0; fashion; 3
Maaf mbak, brgnya dua kok gk sesuai pesanan wrnanya, trus knpa bhan yg 1 gk plisket tpi jdi kotak2 mbak, kecewa saya mbak, padahal saya brharap brgnya sesuai gmbr krna mw pesan lgi; 0; fashion; 3
Bahannya jelek, rempelnya tuh ga rempel bgt. Aneh; 0; fashion; 3
Hmmmm ☹️☹️☹️ pesennya warna item yang dateng warna ijo tua ,,padahal rok ny mau d pake banget butuh yang item 😑😑 ...bahannya agak keras sih tp lumayan kalau d bahan ssuai harga ,cuma kecewa warna ny aja gk sesuai; 0; fashion; 3
Pesan 2 rok yg wrna hijau nya bagus tpi yg wrna mustrad roknya ada tanda bekas luntur gtu plus kotor lagusagak sdkit kecewa 😕; 0; fashion; 3
Panjang rok oke, pinggang karet, ketebalan rok sesuai sama harga.. lumayan oke.. makasih; 1; fashion; 3
Bahannya tipiss, sehingga kalau keluar rumah terawang; 0; fashion; 3
Produk standrt sesuai dengn harga tapi 1 pcs yg dikirim fabricnya reject, tolong besok kalau kirim lagi dicek ulang ya kak, soalnya aku beli 4, 1 pcs warna navy rejct di back body; 0; fashion; 3
Lumayan lah untuk harganya juga. Cuman jahitan pinggirannya buat roknya agak menggambung sebelah; 0; fashion; 3
sukaaa dong, bahan jatoh ngga nerawang dan pas banget di aku. Tenciuuuu ya min; 1; fashion; 5
Paket dateng dengan selamat, dan roknya itu ternyata bagus banget, sesuailah dengan harganya. Bahannya juga gak tipis cuma agak kasar si bahan, tapi bener" rekomen banget untuk harga segitu.; 1; fashion; 5
Makasih kak pakaiannya murah kainnya gak begitu tipis lumayan lah dan adem di badan; 1; fashion; 5
Bagus kak. Tebal. Tidak tembus. Sukaaaa. Warna sesuai yg d pesan. Top top top top top top top top top top top top top; 1; fashion; 5
Harga murah banget tapi kualitas nggak murahan. Jahitan cukup rapi. Untuk harga segitu worth it banget. Muat buat BB 90 kg TB 160 nggak kependekan. Pengiriman cukup cepat (lama di pengemasan) tapi semuanya baguss; 1; fashion; 5
Pas beli dpt harga 25 :)), rada kesel tiba tiba liat 20k an. Bahan sesuai harga. Ga bisa berekspetasi tinggi. Buat jualan bole lah ya; 1; fashion; 5
Suka sama rok nya, meski bahan nya rada rada kasar gitu tp udah bagus dengan harga segitu terima kasih ; 1; fashion; 5
Alhamdulillah barang dah sampe. Bagusss, tebel gitu bahannya, cuman masih tetep nerawang. Plisket nya agak gede gede gituuu bagus. Untuk harga segini mantel bgt sih menurutku. Terima kasih seller, sukses trs yah buat tokonya dan pertahanin kualitasnya^^; 1; fashion; 5
Keren banget sih ini tebel, bagus, jahitan rapih so far big love love 🥰 rekomen 👍😍😍😍😍😍😍; 1; fashion; 5
Bahan nya tebal, meski agak kaku, dan jahitan dibawahnya sedikit kasar, tapi bagus kok dgn harga segitu👍; 1; fashion; 5
Bahan bagus dan sesuai agak tipis di banding yang dulu tapi tetep tebal hanya saja ada yg kotor dan bau tapi ngak maslah krna tetep di ambil kok sama yg pesen; 1; fashion; 5
