text; label; domain; star
Order 2 items, 1 necklace and 1 earring, but only 1 necklace is sent. When the protest asked for time to send again, it turned out that the earrings were not sent, but the necklace was sent. THIS IS NOT RECOMMENDED !! I think it's not an intention to sell, customer satisfaction is sidelined. Very ugly!; 0; acc; -
I subscribe to this shop, already bought here 4 times. Now I give 2 stars, because the seller has sent 2x orders. Buy a ring size 15mm, send 18mm, buy a ring size 18mm, send a size 15mm. It can return, but it has to be delivered again, while it is a neighbor's order. Disappointing..; 0; acc; -
I was very disappointed when the item arrived at the house of the CROSS OF THE LORD JESUS CHRIST, it fell off. Please put the CROSS of the LORD JESUS CHRIST in the glue so that it won't come off easily.; 0; acc; -
Fast delivery but the strap is not gold like it claims. Used to make it itchy even though the pendulum is not bad; 0; acc; -
Nice earrings. Even though the delivery is a bit long thank you it's only been a day wearing black earrings 😑😑😑; 0; acc; -
Good product .. according to the photo and nothing is broken .. there was one of my orders that was not sent, the product that was sent was different from the second time I ordered. I ordered silver variant piercing earrings but the one sent was round pearl earrings "..🥺; 1; acc; -
This item can't be used then I give you a refund. The deadline for sending the goods is until March 22, 2020 and I had time to send the goods on March 21, 2020 after I saw that the refund request was canceled and it was considered complete. I sincerely accept that much money, next time check the items that are to be sent; 0; acc; -
Soft material, just opened the earrings immediately broken; 0; acc; -
the item arrived. fast delivery. even though it's on a discount, I buy this to pay postage, the shipping is almost equivalent to the item. but why are sent defective goods ?? How do I give it to someone ??? far from the word realpict. disappointed; 0; acc; -
One is not fast. So dislodged gt, the result is gadipake😣; 0; acc; -
It's good, it's shiny, it's just really narrow if you want to put it in the ear hole ... so you have to bend it first, but if you bend it often, it breaks quickly.; 0; acc; -
I think there are letters and also neat packaging, it is far from expectations, only put in a small plastic. well the name is cheap too; 0; acc; -
It's good that fit the item, the delivery is also fast, but unfortunately there are defect in the earrings. So far, okay :) * Just enter the item, double check it when you want to pack :); 0; acc; -
Somewhat disappointed from the 5 items that were purchased, only this one could not be sold out. Replaced with items that turned out to be not in good shape after arriving.; 0; acc; -
It is easy to bend the iron when it is stabbed, I am afraid it will break later if you use it repeatedly, and I think the material is not titanium so it can't be used for showering, you have to remove it every time you exercise, sleep and shower. But the sparkle of the selfie is great.; 0; acc; -
Just normal c the item .. I just bend a little part of the earrings can disappear easily😂😂😂😂😂 What is my strength ky hulk x ya ... but fortunately bought with a hrg disc ... just thankful. Cm the model is ok; 0; acc; -
buy it at 12.12, when you want to enter the earring cover or it's stuck. how come ..; 0; acc; -
It's actually good, it's just a shame that the earring hooks fell off so you couldn't used them at all; 0; acc; -
Be a smart buyer. When the package has been received, do not immediately confirm receipt of the goods. But open first, make sure the goods sent by the seller are according to our order. If it is not suitable, we can submit goods or submit funds. Don't let us lose. Sometimes there are sellers who are not careful / can also not trustworthy; 0; acc; -
There is no iron hanger, but there is already a hole, the seller is not careful before sending; 0; acc; -
I am disappointed with the seller's response which is very slow. And less cooperation. I just change the costum immediately after checking out, I can't. Check it out. In the mall, you can buy items that you can buy. Next, I don't want to shop here anymore. Even though the goods are good, but if the seller's response and cooperation is lacking, what for ...; 0; acc; -
sorry the star is reduced because it is cracked, maybe because of shipping, but if for example the bubble wrap is thicker it might not crack like this (because to be honest, the bubble wrap is just a sheet, aka a layer ... yes, even though each side of the elbow has been given a cardboard box, in fact it is still fragile) 😞 💔; 0; acc; -
Even though I have read the item description but the shock is still very small, but its okay for this price. The most surprising thing is that this is a fragile item, then the courier plays throwing "bae from outside the gate, even though I already saw there was a courier I wanted to leave, but instead I just threw it.; 0; acc; -
The goods arrived, the materials were pretty good, but I was disappointed that there was a hole in the left side, I hope that I pay more attention to customer satisfaction, especially for me to sell it again so it's not for one-time shopping, of course, forever, so this new subscription x I got a reject item.; 0; fashion; -
Sorry for subscribing, but this time I was disappointed, order army but grey was given, after having someone, the seller contacted, the reason was not replied, sent randomly, right, it can't be, because we are not a shopee seller, we don't always open a shopee account, we just don't have one. LOSS, we are not tired of being chased by buyers who have been waiting for a long time.; 0; fashion; -
